ZCTA5CE20,ESTAB
15377,13.0
15378,
15379,3.0
15380,11.0
15401,963.0
15410,9.0
15411,18.0
15412,9.0
15413,5.0
15416,
15417,108.0
15419,46.0
15420,
15421,19.0
15422,
15423,27.0
15424,42.0
15425,399.0
15427,12.0
15428,14.0
15429,
15430,
15431,54.0
15432,9.0
15433,3.0
15434,
15435,6.0
15436,38.0
15437,47.0
15438,19.0
15440,5.0
15442,24.0
15443,
15444,6.0
15445,57.0
15446,4.0
15447,
15448,
15449,
15450,4.0
15451,9.0
15454,
15455,
15456,63.0
15458,27.0
15459,43.0
15460,
15461,66.0
15462,8.0
15463,
15464,16.0
15465,16.0
15466,4.0
15467,
15468,14.0
15469,17.0
15470,20.0
15472,5.0
15473,85.0
15474,21.0
15475,15.0
15476,
15477,11.0
15478,99.0
15479,44.0
15480,31.0
15482,11.0
15483,5.0
15484,3.0
15486,24.0
15488,4.0
15489,
15490,8.0
15492,
15501,634.0
15502,10.0
15510,
15520,
15521,37.0
15522,438.0
15530,85.0
15531,63.0
15532,3.0
15533,35.0
15534,4.0
15535,25.0
15536,7.0
15537,207.0
15538,4.0
15539,14.0
15540,4.0
15541,61.0
15542,9.0
15544,
15545,38.0
15546,3.0
15547,20.0
15550,23.0
15551,8.0
15552,97.0
15554,25.0
15555,
15557,65.0
15558,32.0
15559,29.0
15560,6.0
15561,
15562,12.0
15563,59.0
15564,
15565,
15601,1794.0
15610,39.0
15611,15.0
15612,5.0
15613,200.0
15615,3.0
15616,3.0
15617,3.0
15618,53.0
15619,3.0
15620,18.0
15622,26.0
15623,11.0
15624,13.0
15625,5.0
15626,154.0
15627,70.0
15628,44.0
15629,5.0
15631,6.0
15632,286.0
15633,4.0
15634,4.0
15635,4.0
15636,62.0
15637,32.0
15638,
15639,40.0
15640,
15641,5.0
15642,1007.0
15644,340.0
15646,17.0
15647,5.0
15650,718.0
15655,20.0
15656,204.0
15658,248.0
15660,
15661,24.0
15662,
15663,15.0
15665,32.0
15666,423.0
15668,491.0
15670,72.0
15671,6.0
15672,119.0
15673,26.0
15674,12.0
15675,18.0
15676,17.0
15677,11.0
15678,7.0
15679,46.0
15680,
15681,80.0
15682,
15683,158.0
15684,15.0
15686,16.0
15687,21.0
15688,8.0
15689,3.0
15690,125.0
15691,4.0
15692,13.0
15693,5.0
15695,3.0
15696,18.0
15697,99.0
15698,10.0
15701,963.0
15705,6.0
15710,
15711,6.0
15712,
15713,
15714,123.0
15715,14.0
15716,9.0
15717,243.0
15720,
15721,5.0
15722,54.0
15723,
15724,27.0
15725,12.0
15727,
15728,61.0
15729,12.0
15730,4.0
15731,3.0
15732,22.0
15733,3.0
15734,3.0
15736,25.0
15737,12.0
15738,3.0
15739,
15741,
15742,6.0
15744,
15745,3.0
15746,6.0
15747,34.0
15748,124.0
15750,3.0
15752,
15753,7.0
15754,4.0
15756,
15757,28.0
15759,38.0
15760,
15761,
15762,13.0
15763,
15764,5.0
15765,26.0
15767,383.0
15770,4.0
15771,9.0
15772,17.0
15773,10.0
15774,58.0
15775,
15776,
15777,
15778,
15779,5.0
15780,4.0
15781,
15783,
15784,
15801,717.0
15821,11.0
15823,13.0
15824,140.0
15825,310.0
15827,
15828,6.0
15829,25.0
15831,5.0
15832,4.0
15834,102.0
15840,38.0
15841,5.0
15845,66.0
15846,66.0
15847,
15848,24.0
15849,23.0
15851,122.0
15853,209.0
15856,12.0
15857,487.0
15860,16.0
15861,5.0
15863,3.0
15864,19.0
15865,22.0
15866,3.0
15868,25.0
15870,26.0
15901,280.0
15902,177.0
15904,664.0
15905,359.0
15906,147.0
15909,72.0
15920,19.0
15921,10.0
15922,3.0
15923,12.0
15924,7.0
15925,
15926,44.0
15927,9.0
15928,36.0
15929,
15930,
15931,361.0
15934,9.0
15935,40.0
15936,18.0
15937,8.0
15938,26.0
15940,39.0
15942,13.0
15943,45.0
15944,42.0
15945,3.0
15946,93.0
15948,4.0
15949,4.0
15951,12.0
15952,24.0
15953,
15954,21.0
15955,27.0
15956,31.0
15957,6.0
15958,29.0
15960,6.0
15961,10.0
15962,6.0
15963,200.0
16001,1128.0
16002,311.0
16020,20.0
16022,8.0
16023,69.0
16024,8.0
16025,72.0
16027,8.0
16028,34.0
16029,19.0
16030,7.0
16033,141.0
16034,28.0
16035,3.0
16036,9.0
16037,153.0
16038,85.0
16040,9.0
16041,17.0
16045,26.0
16046,498.0
16048,
16049,35.0
16050,21.0
16051,88.0
16052,47.0
16053,75.0
16054,7.0
16055,180.0
16056,159.0
16057,225.0
16059,186.0
16061,42.0
16063,305.0
16066,1170.0
16101,778.0
16102,70.0
16105,421.0
16110,6.0
16111,13.0
16112,22.0
16113,10.0
16114,12.0
16115,63.0
16116,37.0
16117,303.0
16120,26.0
16121,89.0
16123,36.0
16124,24.0
16125,352.0
16127,458.0
16130,54.0
16131,7.0
16132,8.0
16133,17.0
16134,60.0
16136,20.0
16137,264.0
16140,4.0
16141,24.0
16142,128.0
16143,42.0
16145,54.0
16146,278.0
16148,593.0
16150,98.0
16151,4.0
16153,45.0
16154,32.0
16155,3.0
16156,53.0
16157,62.0
16159,110.0
16160,10.0
16161,26.0
16172,
16201,490.0
16210,7.0
16211,
16212,
16213,4.0
16214,353.0
16217,11.0
16218,13.0
16220,
16222,35.0
16223,5.0
16224,20.0
16226,137.0
16228,
16229,106.0
16230,6.0
16232,95.0
16233,23.0
16235,13.0
16236,
16238,
16239,34.0
16240,15.0
16242,114.0
16244,9.0
16245,
16246,9.0
16248,39.0
16249,23.0
16250,
16253,
16254,107.0
16255,32.0
16256,17.0
16258,28.0
16259,13.0
16260,3.0
16262,54.0
16263,6.0
16301,252.0
16311,7.0
16312,
16313,27.0
16314,111.0
16316,129.0
16317,8.0
16319,87.0
16321,
16322,4.0
16323,411.0
16326,10.0
16327,43.0
16328,4.0
16329,7.0
16331,4.0
16332,
16333,8.0
16334,5.0
16335,887.0
16340,17.0
16341,24.0
16342,18.0
16343,23.0
16344,10.0
16345,44.0
16346,130.0
16347,40.0
16350,41.0
16351,26.0
16352,
16353,57.0
16354,266.0
16360,23.0
16361,5.0
16362,8.0
16364,16.0
16365,529.0
16370,3.0
16371,58.0
16372,9.0
16373,94.0
16374,25.0
16401,63.0
16402,16.0
16403,100.0
16404,39.0
16405,6.0
16406,47.0
16407,243.0
16410,17.0
16411,16.0
16412,240.0
16415,186.0
16416,3.0
16417,174.0
16420,
16421,52.0
16422,3.0
16423,61.0
16424,73.0
16426,66.0
16427,6.0
16428,277.0
16430,4.0
16433,108.0
16434,40.0
16435,18.0
16436,8.0
16438,122.0
16440,13.0
16441,185.0
16442,41.0
16443,19.0
16444,
16475,
16501,422.0
16502,292.0
16503,220.0
16504,167.0
16505,703.0
16506,639.0
16507,218.0
16508,367.0
16509,696.0
16510,378.0
16511,140.0
16546,5.0
16550,16.0
16563,
16601,656.0
16602,1024.0
16611,44.0
16613,15.0
16616,
16617,67.0
16619,4.0
16620,4.0
16621,6.0
16622,
16623,7.0
16624,6.0
16625,77.0
16627,35.0
16630,119.0
16631,6.0
16633,
16634,5.0
16635,387.0
16636,6.0
16637,33.0
16638,
16639,15.0
16640,14.0
16641,33.0
16645,5.0
16646,42.0
16647,19.0
16648,349.0
16650,17.0
16651,69.0
16652,398.0
16654,3.0
16655,19.0
16656,21.0
16657,17.0
16659,9.0
16661,10.0
16662,141.0
16664,32.0
16665,19.0
16666,36.0
16667,16.0
16668,72.0
16669,23.0
16670,
16671,5.0
16672,
16673,138.0
16674,3.0
16675,
16677,5.0
16678,55.0
16679,8.0
16680,6.0
16682,
16683,5.0
16684,16.0
16685,3.0
16686,258.0
16689,5.0
16691,3.0
16692,10.0
16693,61.0
16694,
16695,22.0
16699,
16701,455.0
16720,17.0
16724,
16725,5.0
16726,3.0
16727,
16729,6.0
16730,4.0
16731,37.0
16732,4.0
16733,
16734,
16735,187.0
16738,25.0
16740,26.0
16743,79.0
16744,3.0
16745,
16746,15.0
16748,36.0
16749,83.0
16750,4.0
16801,1268.0
16802,30.0
16803,559.0
16820,23.0
16821,4.0
16822,40.0
16823,500.0
16825,11.0
16826,9.0
16827,85.0
16828,125.0
16829,15.0
16830,421.0
16832,7.0
16833,99.0
16834,7.0
16835,
16836,11.0
16837,
16838,28.0
16839,9.0
16840,4.0
16841,75.0
16843,7.0
16844,20.0
16845,9.0
16847,17.0
16848,4.0
16849,6.0
16851,17.0
16852,9.0
16853,30.0
16854,32.0
16855,4.0
16856,4.0
16858,61.0
16859,3.0
16860,7.0
16861,
16863,7.0
16864,
16865,22.0
16866,270.0
16868,14.0
16870,132.0
16871,
16872,36.0
16874,27.0
16875,100.0
16876,
16877,25.0
16878,16.0
16879,7.0
16881,49.0
16882,7.0
16901,297.0
16910,
16911,5.0
16912,28.0
16914,31.0
16915,191.0
16917,21.0
16920,36.0
16921,4.0
16922,41.0
16923,17.0
16925,32.0
16926,18.0
16927,14.0
16928,24.0
16929,30.0
16930,27.0
16932,7.0
16933,214.0
16935,18.0
16936,25.0
16937,
16938,13.0
16939,4.0
16940,4.0
16941,
16942,8.0
16943,5.0
16946,39.0
16947,143.0
16948,26.0
16950,49.0
17002,25.0
17003,226.0
17004,165.0
17005,11.0
17006,34.0
17007,67.0
17009,83.0
17010,13.0
17011,1277.0
17013,947.0
17014,3.0
17015,459.0
17016,11.0
17017,27.0
17018,65.0
17019,335.0
17020,144.0
17021,16.0
17022,537.0
17023,105.0
17024,34.0
17025,296.0
17026,66.0
17027,5.0
17028,98.0
17029,
17030,37.0
17032,119.0
17033,551.0
17034,39.0
17035,4.0
17036,437.0
17037,23.0
17038,151.0
17039,
17040,34.0
17041,4.0
17042,996.0
17043,415.0
17044,478.0
17045,51.0
17046,380.0
17047,74.0
17048,69.0
17049,66.0
17050,1137.0
17051,62.0
17052,10.0
17053,58.0
17054,
17055,1048.0
17056,3.0
17057,461.0
17058,24.0
17059,255.0
17060,17.0
17061,159.0
17062,76.0
17063,55.0
17064,15.0
17065,49.0
17066,98.0
17067,380.0
17068,76.0
17069,3.0
17070,323.0
17071,
17073,91.0
17074,147.0
17075,3.0
17076,8.0
17077,3.0
17078,388.0
17080,5.0
17081,7.0
17082,46.0
17084,83.0
17086,54.0
17087,65.0
17088,41.0
17090,70.0
17093,7.0
17094,33.0
17097,4.0
17098,22.0
17099,27.0
17101,487.0
17102,254.0
17103,155.0
17104,294.0
17109,639.0
17110,831.0
17111,958.0
17112,964.0
17113,121.0
17120,17.0
17201,1050.0
17202,481.0
17210,
17211,3.0
17212,4.0
17213,4.0
17214,24.0
17215,3.0
17217,
17219,5.0
17220,6.0
17221,9.0
17222,97.0
17223,10.0
17224,28.0
17225,389.0
17228,12.0
17229,14.0
17232,
17233,143.0
17235,14.0
17236,149.0
17237,16.0
17238,18.0
17239,6.0
17240,72.0
17241,195.0
17243,39.0
17244,33.0
17246,3.0
17247,5.0
17249,3.0
17250,4.0
17251,4.0
17252,48.0
17253,
17254,9.0
17255,25.0
17257,474.0
17260,19.0
17261,9.0
17262,17.0
17263,7.0
17264,33.0
17265,4.0
17266,7.0
17267,27.0
17268,518.0
17271,8.0
17301,61.0
17302,23.0
17303,9.0
17304,33.0
17306,6.0
17307,103.0
17309,28.0
17311,12.0
17313,159.0
17314,87.0
17315,291.0
17316,113.0
17317,6.0
17318,33.0
17319,178.0
17320,92.0
17321,33.0
17322,50.0
17323,
17324,45.0
17325,823.0
17327,146.0
17329,31.0
17331,1274.0
17339,164.0
17340,187.0
17342,7.0
17343,3.0
17344,40.0
17345,142.0
17347,59.0
17349,137.0
17350,225.0
17352,15.0
17353,24.0
17355,
17356,337.0
17360,74.0
17361,216.0
17362,188.0
17363,137.0
17364,64.0
17365,60.0
17366,39.0
17368,111.0
17370,52.0
17371,14.0
17372,50.0
17401,412.0
17402,1226.0
17403,856.0
17404,860.0
17406,453.0
17407,40.0
17408,396.0
17501,97.0
17502,45.0
17504,
17505,104.0
17506,16.0
17507,19.0
17508,30.0
17509,118.0
17512,319.0
17516,64.0
17517,324.0
17518,18.0
17519,155.0
17520,154.0
17522,945.0
17527,241.0
17529,164.0
17532,55.0
17534,58.0
17535,86.0
17536,43.0
17538,147.0
17540,286.0
17543,1019.0
17545,661.0
17547,105.0
17550,12.0
17551,118.0
17552,411.0
17554,138.0
17555,163.0
17557,514.0
17560,64.0
17562,165.0
17563,67.0
17565,31.0
17566,387.0
17568,6.0
17569,107.0
17570,9.0
17572,157.0
17576,15.0
17578,129.0
17579,143.0
17581,24.0
17582,36.0
17584,236.0
17601,2182.0
17602,1150.0
17603,1532.0
17606,10.0
17701,1296.0
17702,181.0
17720,
17721,23.0
17723,
17724,113.0
17727,3.0
17728,67.0
17729,6.0
17730,4.0
17731,14.0
17737,101.0
17739,
17740,229.0
17742,
17744,42.0
17745,391.0
17747,61.0
17748,20.0
17749,
17750,4.0
17751,180.0
17752,78.0
17754,320.0
17756,355.0
17758,18.0
17760,9.0
17762,8.0
17763,
17764,37.0
17765,12.0
17768,3.0
17769,
17771,28.0
17772,48.0
17774,14.0
17776,7.0
17777,106.0
17778,
17779,7.0
17801,330.0
17810,42.0
17812,31.0
17813,24.0
17814,82.0
17815,759.0
17820,67.0
17821,422.0
17822,24.0
17823,24.0
17824,89.0
17827,13.0
17829,4.0
17830,57.0
17832,4.0
17834,41.0
17835,4.0
17836,5.0
17837,567.0
17840,4.0
17841,43.0
17842,145.0
17844,227.0
17845,32.0
17846,68.0
17847,247.0
17850,13.0
17851,104.0
17853,67.0
17855,14.0
17856,50.0
17857,156.0
17858,4.0
17859,35.0
17860,66.0
17861,4.0
17862,6.0
17864,37.0
17865,
17866,114.0
17867,
17868,12.0
17870,406.0
17872,145.0
17876,78.0
17878,21.0
17880,
17881,13.0
17884,3.0
17885,
17886,9.0
17887,
17888,3.0
17889,40.0
17901,621.0
17920,
17921,92.0
17922,60.0
17923,
17925,5.0
17929,31.0
17930,4.0
17931,128.0
17933,13.0
17934,6.0
17935,9.0
17936,5.0
17938,53.0
17941,18.0
17943,5.0
17944,3.0
17945,
17946,3.0
17948,53.0
17949,
17951,6.0
17952,
17953,4.0
17954,78.0
17957,
17959,19.0
17960,56.0
17961,189.0
17963,190.0
17964,13.0
17965,19.0
17967,30.0
17968,6.0
17970,70.0
17972,275.0
17974,
17976,92.0
17978,15.0
17979,
17980,52.0
17981,45.0
17982,
17983,45.0
17985,20.0
18011,78.0
18012,
18013,304.0
18014,235.0
18015,588.0
18017,992.0
18018,806.0
18020,510.0
18030,11.0
18031,203.0
18032,114.0
18034,258.0
18035,10.0
18036,259.0
18037,103.0
18038,30.0
18040,269.0
18041,120.0
18042,821.0
18045,777.0
18046,4.0
18049,446.0
18051,100.0
18052,796.0
18053,23.0
18054,91.0
18055,252.0
18056,10.0
18058,78.0
18059,17.0
18062,312.0
18063,14.0
18064,488.0
18065,11.0
18066,107.0
18067,293.0
18069,145.0
18070,20.0
18071,205.0
18072,132.0
18073,228.0
18074,84.0
18076,49.0
18077,44.0
18078,160.0
18079,3.0
18080,158.0
18081,10.0
18083,26.0
18085,11.0
18086,
18087,90.0
18088,164.0
18091,179.0
18092,43.0
18101,335.0
18102,579.0
18103,1013.0
18104,1240.0
18106,652.0
18109,741.0
18195,49.0
18201,645.0
18202,452.0
18210,82.0
18211,26.0
18212,
18214,21.0
18216,13.0
18218,14.0
18219,41.0
18220,5.0
18221,4.0
18222,154.0
18223,
18224,85.0
18225,3.0
18229,177.0
18230,3.0
18231,
18232,38.0
18234,3.0
18235,450.0
18237,43.0
18239,5.0
18240,61.0
18241,9.0
18242,
18244,4.0
18245,
18246,
18248,10.0
18249,88.0
18250,37.0
18252,255.0
18254,4.0
18255,58.0
18256,5.0
18301,590.0
18302,163.0
18321,73.0
18322,182.0
18323,9.0
18324,59.0
18325,36.0
18326,90.0
18327,35.0
18328,108.0
18330,99.0
18331,38.0
18332,24.0
18333,21.0
18334,25.0
18335,24.0
18336,99.0
18337,337.0
18340,
18342,20.0
18343,96.0
18344,171.0
18346,66.0
18347,53.0
18349,4.0
18350,47.0
18351,17.0
18353,112.0
18354,40.0
18355,33.0
18356,15.0
18357,
18360,909.0
18370,49.0
18371,4.0
18372,233.0
18403,171.0
18405,51.0
18407,269.0
18411,612.0
18413,14.0
18414,103.0
18415,18.0
18417,30.0
18419,59.0
18420,7.0
18421,75.0
18424,97.0
18425,18.0
18426,88.0
18428,297.0
18430,
18431,533.0
18433,111.0
18434,104.0
18435,16.0
18436,227.0
18437,14.0
18438,31.0
18439,15.0
18440,15.0
18441,6.0
18443,8.0
18444,250.0
18445,43.0
18446,60.0
18447,255.0
18451,14.0
18452,110.0
18453,12.0
18454,4.0
18455,8.0
18456,6.0
18457,6.0
18458,59.0
18460,9.0
18461,10.0
18462,3.0
18463,10.0
18464,31.0
18465,20.0
18466,129.0
18469,12.0
18470,42.0
18471,26.0
18472,90.0
18473,9.0
18503,363.0
18504,273.0
18505,328.0
18507,267.0
18508,366.0
18509,304.0
18510,206.0
18512,420.0
18517,119.0
18518,176.0
18519,201.0
18602,9.0
18603,409.0
18610,92.0
18612,376.0
18614,73.0
18615,29.0
18616,20.0
18617,9.0
18618,53.0
18619,5.0
18621,73.0
18622,3.0
18623,38.0
18624,21.0
18625,11.0
18626,15.0
18627,5.0
18628,3.0
18629,30.0
18630,57.0
18631,26.0
18632,6.0
18634,172.0
18635,61.0
18636,7.0
18640,551.0
18641,106.0
18642,53.0
18643,195.0
18644,175.0
18651,100.0
18655,72.0
18656,36.0
18657,384.0
18660,45.0
18661,98.0
18701,299.0
18702,1137.0
18704,830.0
18705,251.0
18706,282.0
18707,307.0
18708,150.0
18709,92.0
18801,233.0
18810,100.0
18812,19.0
18814,
18816,3.0
18817,13.0
18818,29.0
18820,
18821,24.0
18822,69.0
18823,7.0
18824,15.0
18825,5.0
18826,62.0
18828,5.0
18829,13.0
18830,9.0
18831,12.0
18832,27.0
18833,21.0
18834,98.0
18837,44.0
18840,260.0
18842,8.0
18843,5.0
18844,19.0
18845,8.0
18846,9.0
18847,62.0
18848,261.0
18850,32.0
18851,7.0
18853,115.0
18854,56.0
18901,1374.0
18902,532.0
18912,49.0
18913,12.0
18914,515.0
18915,155.0
18917,76.0
18920,17.0
18921,4.0
18923,34.0
18925,132.0
18927,19.0
18929,264.0
18930,47.0
18932,23.0
18933,8.0
18935,8.0
18936,269.0
18938,458.0
18940,1219.0
18942,127.0
18944,542.0
18946,11.0
18947,226.0
18950,15.0
18951,1007.0
18954,365.0
18955,20.0
18960,286.0
18962,23.0
18964,481.0
18966,1170.0
18969,371.0
18970,31.0
18972,66.0
18974,1412.0
18976,615.0
18977,118.0
18980,14.0
19001,401.0
19002,856.0
19003,577.0
19004,855.0
19006,1145.0
19007,749.0
19008,665.0
19009,24.0
19010,786.0
19012,118.0
19013,471.0
19014,593.0
19015,238.0
19017,18.0
19018,357.0
19020,1746.0
19021,202.0
19022,131.0
19023,308.0
19025,203.0
19026,488.0
19027,456.0
19029,159.0
19030,500.0
19031,194.0
19032,200.0
19033,204.0
19034,583.0
19035,98.0
19036,189.0
19038,698.0
19040,522.0
19041,182.0
19043,100.0
19044,753.0
19046,841.0
19047,1291.0
19050,431.0
19052,10.0
19053,1421.0
19054,215.0
19055,154.0
19056,261.0
19057,399.0
19060,167.0
19061,422.0
19063,1436.0
19064,708.0
19066,103.0
19067,1354.0
19070,121.0
19072,341.0
19073,812.0
19074,55.0
19075,136.0
19076,118.0
19078,149.0
19079,184.0
19081,180.0
19082,711.0
19083,798.0
19085,168.0
19086,164.0
19087,1954.0
19090,764.0
19094,86.0
19095,182.0
19096,387.0
19102,1191.0
19103,2676.0
19104,1017.0
19106,1028.0
19107,1490.0
19108,17.0
19109,81.0
19111,795.0
19112,112.0
19113,46.0
19114,547.0
19115,834.0
19116,954.0
19118,339.0
19119,367.0
19120,677.0
19121,361.0
19122,402.0
19123,757.0
19124,894.0
19125,643.0
19126,143.0
19127,225.0
19128,588.0
19129,216.0
19130,598.0
19131,536.0
19132,363.0
19133,317.0
19134,863.0
19135,466.0
19136,506.0
19137,207.0
19138,233.0
19139,463.0
19140,645.0
19141,326.0
19142,288.0
19143,554.0
19144,673.0
19145,694.0
19146,737.0
19147,1170.0
19148,902.0
19149,731.0
19150,218.0
19151,329.0
19152,589.0
19153,442.0
19154,565.0
19301,490.0
19310,56.0
19311,177.0
19312,521.0
19316,4.0
19317,431.0
19319,11.0
19320,753.0
19330,99.0
19333,207.0
19335,1017.0
19341,1401.0
19342,578.0
19343,183.0
19344,280.0
19345,6.0
19348,756.0
19350,155.0
19352,97.0
19355,1397.0
19358,3.0
19362,84.0
19363,330.0
19365,200.0
19367,5.0
19369,7.0
19372,100.0
19373,56.0
19374,56.0
19375,11.0
19380,1540.0
19382,1520.0
19383,11.0
19390,286.0
19401,928.0
19403,1085.0
19405,147.0
19406,1999.0
19422,1006.0
19425,397.0
19426,957.0
19428,1206.0
19435,7.0
19436,7.0
19437,27.0
19438,519.0
19440,481.0
19442,31.0
19444,239.0
19446,1219.0
19453,20.0
19454,796.0
19456,76.0
19457,19.0
19460,1037.0
19462,781.0
19464,1245.0
19465,372.0
19468,719.0
19472,4.0
19473,229.0
19474,137.0
19475,207.0
19477,131.0
19490,33.0
19492,32.0
19501,33.0
19503,41.0
19504,74.0
19505,89.0
19506,124.0
19507,110.0
19508,259.0
19510,114.0
19511,7.0
19512,377.0
19516,5.0
19518,284.0
19520,159.0
19522,280.0
19523,5.0
19525,271.0
19526,272.0
19529,51.0
19530,375.0
19533,175.0
19534,39.0
19535,
19536,8.0
19538,5.0
19539,49.0
19540,189.0
19541,31.0
19543,200.0
19544,8.0
19545,18.0
19547,109.0
19549,6.0
19550,7.0
19551,112.0
19554,18.0
19555,79.0
19559,14.0
19560,170.0
19562,53.0
19564,3.0
19565,119.0
19567,91.0
19601,515.0
19602,194.0
19604,188.0
19605,685.0
19606,541.0
19607,582.0
19608,460.0
19609,196.0
19610,896.0
19611,265.0
19701,754.0
19702,1252.0
19703,378.0
19706,36.0
19707,454.0
19709,1139.0
19710,15.0
19711,1181.0
19713,1079.0
19716,13.0
19717,7.0
19720,1540.0
19730,19.0
19731,5.0
19732,10.0
19733,15.0
19734,167.0
19735,
19736,14.0
19801,2494.0
19802,440.0
19803,1098.0
19804,589.0
19805,857.0
19806,398.0
19807,433.0
19808,1825.0
19809,514.0
19810,709.0
19901,1961.0
19902,33.0
19904,952.0
19930,214.0
19931,5.0
19933,168.0
19934,371.0
19936,11.0
19938,89.0
19939,150.0
19940,152.0
19941,34.0
19943,133.0
19944,80.0
19945,153.0
19946,42.0
19947,478.0
19950,136.0
19951,53.0
19952,182.0
19953,60.0
19954,20.0
19955,9.0
19956,271.0
19958,1208.0
19960,68.0
19962,70.0
19963,634.0
19964,21.0
19966,573.0
19967,76.0
19968,234.0
19970,200.0
19971,966.0
19973,599.0
19975,278.0
19977,403.0
19979,12.0
19980,7.0
20001,2023.0
20002,1804.0
20003,1355.0
20004,889.0
20005,2281.0
20006,1758.0
20007,1379.0
20008,619.0
20009,1525.0
20010,610.0
20011,854.0
20012,311.0
20015,465.0
20016,969.0
20017,416.0
20018,468.0
20019,456.0
20020,512.0
20024,512.0
20032,331.0
20036,2464.0
20037,693.0
20045,50.0
20052,31.0
20057,17.0
20059,18.0
20064,19.0
20105,631.0
20106,64.0
20109,1588.0
20110,1719.0
20111,698.0
20112,404.0
20115,189.0
20117,183.0
20119,82.0
20120,618.0
20121,606.0
20124,305.0
20129,21.0
20130,9.0
20132,563.0
20135,77.0
20136,389.0
20137,52.0
20141,104.0
20143,32.0
20144,28.0
20147,1827.0
20148,1352.0
20151,1949.0
20152,922.0
20155,916.0
20158,98.0
20164,928.0
20165,729.0
20166,1878.0
20169,559.0
20170,1347.0
20171,1707.0
20175,1042.0
20176,1528.0
20180,143.0
20181,191.0
20184,26.0
20186,745.0
20187,383.0
20190,1364.0
20191,978.0
20194,166.0
20197,60.0
20198,83.0
20204,
20220,5.0
20230,7.0
20240,12.0
20245,
20250,11.0
20260,7.0
20317,
20319,4.0
20373,6.0
20388,5.0
20390,
20408,
20415,3.0
20418,
20422,9.0
20427,
20431,16.0
20510,4.0
20515,40.0
20520,13.0
20530,15.0
20535,14.0
20540,8.0
20542,
20551,6.0
20560,17.0
20565,5.0
20566,8.0
20591,10.0
20601,557.0
20602,445.0
20603,452.0
20606,3.0
20607,145.0
20608,11.0
20609,11.0
20611,11.0
20612,4.0
20613,244.0
20615,5.0
20616,76.0
20617,11.0
20618,13.0
20619,351.0
20620,35.0
20621,17.0
20622,156.0
20623,18.0
20624,32.0
20625,11.0
20626,8.0
20628,5.0
20629,11.0
20630,8.0
20632,14.0
20634,50.0
20636,185.0
20637,98.0
20639,230.0
20640,89.0
20645,6.0
20646,522.0
20650,361.0
20653,399.0
20656,5.0
20657,188.0
20658,14.0
20659,312.0
20660,3.0
20661,
20662,14.0
20664,47.0
20667,
20670,76.0
20674,15.0
20675,20.0
20676,34.0
20677,38.0
20678,476.0
20680,17.0
20684,20.0
20685,72.0
20686,5.0
20687,7.0
20688,106.0
20689,37.0
20690,7.0
20692,20.0
20693,12.0
20695,246.0
20701,234.0
20705,1151.0
20706,1060.0
20707,1157.0
20708,281.0
20710,157.0
20711,125.0
20712,73.0
20714,44.0
20715,635.0
20716,495.0
20720,302.0
20721,328.0
20722,124.0
20723,574.0
20724,265.0
20732,102.0
20733,36.0
20735,633.0
20736,223.0
20737,307.0
20740,603.0
20742,42.0
20743,606.0
20744,517.0
20745,637.0
20746,353.0
20747,505.0
20748,584.0
20751,76.0
20754,231.0
20755,127.0
20758,12.0
20759,325.0
20762,67.0
20763,113.0
20764,49.0
20765,16.0
20769,156.0
20770,709.0
20771,21.0
20772,788.0
20774,887.0
20776,78.0
20777,107.0
20778,43.0
20779,41.0
20781,429.0
20782,489.0
20783,579.0
20784,322.0
20785,687.0
20794,551.0
20812,18.0
20814,2263.0
20815,958.0
20816,414.0
20817,1198.0
20818,51.0
20832,555.0
20833,139.0
20837,124.0
20838,11.0
20839,13.0
20841,190.0
20842,62.0
20850,2786.0
20851,178.0
20852,2426.0
20853,403.0
20854,1223.0
20855,487.0
20860,64.0
20861,67.0
20862,8.0
20866,312.0
20868,32.0
20871,522.0
20872,264.0
20874,917.0
20876,526.0
20877,1150.0
20878,2140.0
20879,980.0
20880,4.0
20882,277.0
20886,280.0
20889,31.0
20892,50.0
20894,3.0
20895,589.0
20896,15.0
20899,6.0
20901,526.0
20902,1005.0
20903,260.0
20904,962.0
20905,302.0
20906,788.0
20910,1698.0
20912,482.0
21001,544.0
21005,95.0
21009,438.0
21010,18.0
21012,397.0
21013,72.0
21014,1198.0
21015,617.0
21017,136.0
21023,5.0
21028,77.0
21029,387.0
21030,994.0
21031,322.0
21032,169.0
21034,79.0
21035,196.0
21036,50.0
21037,585.0
21040,321.0
21042,1145.0
21043,1083.0
21044,1179.0
21045,1398.0
21046,1103.0
21047,354.0
21048,281.0
21050,504.0
21051,11.0
21052,6.0
21053,58.0
21054,501.0
21056,7.0
21057,114.0
21060,457.0
21061,1410.0
21071,32.0
21074,354.0
21075,904.0
21076,1037.0
21077,23.0
21078,394.0
21082,27.0
21084,181.0
21085,287.0
21087,127.0
21090,601.0
21093,1644.0
21102,225.0
21104,147.0
21105,10.0
21108,557.0
21111,118.0
21113,492.0
21114,560.0
21117,1628.0
21120,174.0
21122,1080.0
21128,219.0
21130,11.0
21131,218.0
21132,46.0
21133,453.0
21136,696.0
21140,45.0
21144,328.0
21146,838.0
21152,231.0
21153,43.0
21154,136.0
21155,64.0
21156,14.0
21157,1289.0
21158,287.0
21160,72.0
21161,122.0
21162,214.0
21163,137.0
21201,1167.0
